generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1761574888-GOzCqXU0shHzYkAD7d39,2025-10-27 14:21:28.492,0.002657,,-0.003232,0,0,26717,1094,281,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7676,3427,Kilo Code,
gen-1761574881-g1bV00k9ouKstVHevFWV,2025-10-27 14:21:21.009,0.001524,,-0.003039,0,0,21556,506,464,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4572,4473,Kilo Code,
gen-1761574871-akozALXNf1cfzII0C9u3,2025-10-27 14:21:11.645,0.001352,,-0.002847,0,0,20271,291,251,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2684,2581,Kilo Code,
gen-1761574862-6qznon48iggNPPLiD1Lu,2025-10-27 14:21:02.121,0.003856,,-0.000085,0,0,18987,290,250,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7412,7287,Kilo Code,
gen-1761574853-CAUVV1y8vLWH5kp8Y042,2025-10-27 14:20:53.628,0.003695,,-0.000086,0,0,17700,484,443,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5049,4923,Kilo Code,
gen-1761574839-WlVAxmKIs1Cw8l7aGDYx,2025-10-27 14:20:39.382,0.006645,,-0.000022,0,0,29802,1414,1242,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10487,9961,Kilo Code,
gen-1761574830-ln2eeljippEfncV7Pbo1,2025-10-27 14:20:30.022,0.005485,,-0.000022,0,0,25876,664,634,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7195,7084,Kilo Code,
gen-1761574813-M7KnAhMDoIfg4uQCGFXw,2025-10-27 14:20:13.210,0.005517,,-0.000022,0,0,21991,2283,2242,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14853,14737,Kilo Code,
gen-1761573648-JobBdhyeeeIAxNa063wa,2025-10-27 14:00:47.947,0.009043,,-0.000272,0,0,45255,530,350,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6251,5315,Kilo Code,
gen-1761572726-WoezQR2rCRW6Vl6kmTVm,2025-10-27 13:45:26.909,0.065224,,-0.0002,0,0,155846,3086,2812,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,46307,42022,Kilo Code,
gen-1761572713-7DALArGL5O0FKSvEfhxx,2025-10-27 13:45:12.945,0.00526,,-0.000022,0,0,22376,1616,1580,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11918,11839,Kilo Code,
gen-1761572702-1lRfhYA0PWbxBwJCR0bB,2025-10-27 13:45:02.416,0.008927,,-0.000022,0,0,42239,1004,501,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7269,5294,Kilo Code,
gen-1761572695-TRF3Phe54dRwTAIHecZM,2025-10-27 13:44:55.820,0.008567,,-0.000023,0,0,40441,1004,321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8661,4484,Kilo Code,
gen-1761570367-MWs99Vgnx794dqy6JGvP,2025-10-27 13:06:07.517,0.003342,,-0.005043,0,0,37238,1877,156,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7196,1777,Kilo Code,
gen-1761570355-uciQXMcyZrdamZI8XuSY,2025-10-27 13:05:55.538,0.006061,,-0.000022,0,0,24570,2339,618,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8599,3592,Kilo Code,
gen-1761570351-2d7lEC0dd1SDOZMex90W,2025-10-27 13:05:51.913,0.004505,,-0.000022,0,0,21874,306,269,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2175,2094,Kilo Code,
gen-1761570344-L9OLKuOlBn1PuUUWXGpN,2025-10-27 13:05:44.050,0.007018,,-0.000023,0,0,33629,631,463,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4982,4224,Kilo Code,
gen-1761569747-atkYzpaXwPye9wKlIhrb,2025-10-27 12:55:47.187,0.002322,,-0.003379,0,0,25845,1065,814,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6632,5388,Kilo Code,
gen-1761569734-C6WB3sht6JVuI8xzRKbm,2025-10-27 12:55:34.611,0.0182,,-0.000085,0,0,90291,457,148,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6971,5974,Kilo Code,
gen-1761569724-8oPZWfcvrdwgMccuDbW1,2025-10-27 12:55:24.659,0.017319,,-0.000022,0,0,86117,236,187,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6525,6369,Kilo Code,
gen-1761569685-7YNHQpbfHAKddJPupJrs,2025-10-27 12:54:45.603,0.010659,,-0.007311,0,0,83361,2598,855,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13848,8076,Kilo Code,
gen-1761569666-btlo88iyC9StUAnAs46v,2025-10-27 12:54:26.212,0.010137,,-0.000022,0,0,48748,821,558,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5231,4699,Kilo Code,
gen-1761569647-19dhPolS8BkW3ro99Fr9,2025-10-27 12:54:07.286,0.006955,,-0.003047,0,0,47701,925,893,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6834,6767,Kilo Code,
gen-1761569635-PVjU2aL8Au3ZGEUKwGLt,2025-10-27 12:53:55.058,0.004453,,-0.000077,0,0,20322,933,900,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5406,5315,Kilo Code,
gen-1761569625-pvcUurCOKzr808WHAQY4,2025-10-27 12:53:45.446,0.001828,,-0.003135,0,0,22532,915,395,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4089,2621,Kilo Code,
gen-1761569614-S2yBN6dGhDTN7FNJT493,2025-10-27 12:53:34.572,0.001881,,-0.0029,0,0,20910,1200,1133,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8515,8298,Kilo Code,
gen-1761569603-mfHUOtAX2hYBiT1vhC6b,2025-10-27 12:53:23.832,0.004448,,-0.000023,0,0,19343,1205,1118,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7829,7486,Kilo Code,
gen-1761569582-WxiTXTAb4wvU0ykzaDNd,2025-10-27 12:53:02.444,0.008916,,-0.043756,0,0,129879,722,163,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11813,4826,Kilo Code,
gen-1761569569-JPAdWTAgg9BylKQmw1kj,2025-10-27 12:52:49.778,0.003791,,-0.000022,0,0,16913,863,386,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6384,3321,Kilo Code,
gen-1761569557-vjlO5SVwAeNG67bWuyvQ,2025-10-27 12:52:37.601,0.003733,,-0.000022,0,0,14863,1567,779,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7727,4655,Kilo Code,
gen-1761569542-jGmxUurx3viAn7dsmp1h,2025-10-27 12:52:22.453,0.007245,,-0.018055,0,0,125024,592,456,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11140,9302,Kilo Code,
gen-1761569446-SGaJIzRD0PmxeDxXVByZ,2025-10-27 12:50:46.124,0.024481,,-0.000022,0,0,120376,856,252,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17059,7089,Kilo Code,
gen-1761569384-D9k1wWe8tzlKKLEpUcEK,2025-10-27 12:49:44.662,0.006864,,-0.016659,0,0,115825,719,189,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6807,3410,Kilo Code,
gen-1761569376-4YQZ5Uwrw1FnslbypxKw,2025-10-27 12:49:36.784,0.006457,,-0.016046,0,0,111070,581,493,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5721,5347,Kilo Code,
gen-1761569367-vDlZ06pxatPtnoztFgxr,2025-10-27 12:49:27.882,0.007054,,-0.014706,0,0,106982,729,692,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6683,6551,Kilo Code,
gen-1761569360-9N3JC6Q9kgzcX06XAw2y,2025-10-27 12:49:20.338,0.0059,,-0.013944,0,0,98051,469,432,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5439,5032,Kilo Code,
gen-1761569351-WOeKbE1bYOJAazMpeA6y,2025-10-27 12:49:11.313,0.005526,,-0.013341,0,0,92968,549,512,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7195,7058,Kilo Code,
gen-1761569339-1CM2Jlk9PJyM3xr7Eh5t,2025-10-27 12:48:59.843,0.018078,,-0.000022,0,0,88950,622,589,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8943,8836,Kilo Code,
gen-1761568588-kuhp9DrDIKBkhyDT1KSh,2025-10-27 12:36:28.806,0.005241,,-0.012022,0,0,84298,810,183,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5264,3093,Kilo Code,
gen-1761568583-Xhj3dkTLk4heVFp6OZWM,2025-10-27 12:36:23.831,0.004934,,-0.011303,0,0,80156,413,245,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3387,2960,Kilo Code,
gen-1761568573-0IPXxXM2KUTALtQVKevJ,2025-10-27 12:36:13.037,0.004945,,-0.010619,0,0,75359,986,373,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8952,4249,Kilo Code,
gen-1761568566-B0bqx7o8FUbZXjyfGEz3,2025-10-27 12:36:05.997,0.001832,,-0.004208,0,0,29487,287,210,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3171,2790,Kilo Code,
gen-1761568561-zTYVT03pQK3unrV8PTXM,2025-10-27 12:36:01.471,0.001773,,-0.003993,0,0,28062,310,278,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2838,2755,Kilo Code,
gen-1761568556-FYtvosmPGhBZEKD4pSMP,2025-10-27 12:35:56.353,0.001736,,-0.003774,0,0,26628,371,309,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2873,2743,Kilo Code,
gen-1761568552-HnK9DDmkSNVzMOEVeaPu,2025-10-27 12:35:52.069,0.001653,,-0.003566,0,0,25171,372,332,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2563,2544,Kilo Code,
gen-1761568546-LeASr8odN8CIaVDh8ipK,2025-10-27 12:35:46.532,0.005077,,-0.000022,0,0,23783,686,594,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3968,3841,Kilo Code,
gen-1761568541-YrvfroNODghy1ZVm6yWt,2025-10-27 12:35:41.592,0.001546,,-0.003097,0,0,22418,321,296,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2848,2809,Kilo Code,
gen-1761568532-IcEReU1RdqGXWC925fLW,2025-10-27 12:35:32.579,0.001838,,-0.002844,0,0,20653,1106,711,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4934,3886,Kilo Code,
gen-1761568525-m9iZw0jgMnmZQS2a6YgN,2025-10-27 12:35:25.391,0.001868,,-0.002644,0,0,18970,1437,959,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6256,5173,Kilo Code,
gen-1761568513-GdR6BvaNWA1ipBPTytU6,2025-10-27 12:35:13.755,0.0014,,-0.002426,0,0,17634,599,568,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3516,3447,Kilo Code,
gen-1761568507-rqTB9WTYVrMVoYoijtxt,2025-10-27 12:35:07.219,0.003461,,-0.000069,0,0,16180,591,572,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4546,4461,Kilo Code,
gen-1761568493-bp1fjZNO6j7V3irteRel,2025-10-27 12:34:53.153,0.004129,,-0.000085,0,0,14898,2471,2441,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11861,11758,Kilo Code,
gen-1761568483-bne6aPpekRUPr5EzPhM0,2025-10-27 12:34:43.979,0.00458,,-0.009876,0,0,70801,594,414,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6299,5067,Kilo Code,
gen-1761568473-LLKfONjnsO8CAOUgO2Oa,2025-10-27 12:34:33.278,0.001998,,-0.003736,0,0,26188,996,367,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6740,2581,Kilo Code,
gen-1761568468-0A9A6qYcYrQRcOnIVxgp,2025-10-27 12:34:28.178,0.001724,,-0.003459,0,0,24918,401,384,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3196,3165,Kilo Code,
gen-1761568458-YCsfj3xzX7vgS1cCIkso,2025-10-27 12:34:18.104,0.001997,,-0.003256,0,0,23071,1279,703,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6420,4303,Kilo Code,
gen-1761568452-Aecro4Gfhc5P8E4VhDMZ,2025-10-27 12:34:12.440,0.001559,,-0.003044,0,0,21714,522,450,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3411,3245,Kilo Code,
gen-1761568443-Ni2BnEYcypQVGHJpH9wL,2025-10-27 12:34:03.135,0.001476,,-0.002821,0,0,20301,475,445,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3433,3363,Kilo Code,
gen-1761568436-6c8E8kKs8O7v6tZg8p6O,2025-10-27 12:33:56.584,0.001423,,-0.002622,0,0,18812,568,550,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4233,4183,Kilo Code,
gen-1761568431-4mnRugDP8t3PzbDxGRg6,2025-10-27 12:33:51.341,0.001384,,-0.002434,0,0,17489,642,606,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3400,3325,Kilo Code,
gen-1761568425-y9tXTf1051e8f7ZGaHlo,2025-10-27 12:33:45.730,0.00131,,-0.002226,0,0,16232,581,564,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3844,3795,Kilo Code,
gen-1761568418-BBRgkACT5Co1AId6AjHD,2025-10-27 12:33:38.739,0.003476,,-0.000023,0,0,14849,1059,987,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5335,5201,Kilo Code,
gen-1761568410-iKqUejHtRO8njzfwWhxc,2025-10-27 12:33:30.677,0.004232,,-0.009267,0,0,65849,659,531,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5407,4717,Kilo Code,
gen-1761568405-j6CMCPB78Y0zYjYEuZmH,2025-10-27 12:33:25.916,0.00389,,-0.008654,0,0,61786,375,356,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3644,3570,Kilo Code,
gen-1761568400-WsapnHLcePWd6mAIwgHs,2025-10-27 12:33:20.088,0.003786,,-0.008027,0,0,57703,547,529,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4098,4047,Kilo Code,
gen-1761568387-ZQ3POetvvH8pP7hCVfa9,2025-10-27 12:33:07.705,0.011497,,-0.000022,0,0,53523,1630,1462,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10531,9748,Kilo Code,
gen-1761568375-HavKpQo1knaQ08qw1ae3,2025-10-27 12:32:55.807,0.004242,,-0.000023,0,0,17373,1582,1553,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10071,9960,Kilo Code,
gen-1761568229-BPtrYmGLkRazBScqk1vz,2025-10-27 12:30:29.172,0.0058,,-0.011653,0,0,83263,1602,210,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9743,2933,Kilo Code,
gen-1761568223-f0BIP4PqUwt4vuka31u3,2025-10-27 12:30:22.990,0.002096,,-0.002818,0,0,23629,378,259,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,2503,2217,Kilo Code,
gen-1761568200-AOjpzi7IqtV4BKOEZUPM,2025-10-27 12:30:00.200,0.003885,,-0.002217,0,0,18793,4689,978,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18240,4564,Kilo Code,
gen-1761568194-5iDMe2aZNO3LZxF1RofL,2025-10-27 12:29:54.208,0.003274,,-0.000085,0,0,14790,805,740,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4514,4334,Kilo Code,
gen-1761568176-W0NtKEWKYNvIHeWmEh4a,2025-10-27 12:29:36.252,0.016481,,-0.000022,0,0,77695,1929,302,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13505,6165,Kilo Code,
gen-1761568170-VNeKbNY3oooBy6aGLUSu,2025-10-27 12:29:30.498,0.006815,,-0.010117,0,0,74793,3949,444,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17879,4378,Kilo Code,
gen-1761568112-XTA0HBQdWvYgglVFyza6,2025-10-27 12:28:32.014,0.007171,,-0.007364,0,0,67455,2089,453,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13273,4997,Kilo Code,
gen-1761568102-j9OJ2PlFNheaq1pDjhUS,2025-10-27 12:28:22.251,0.003587,,-0.006766,0,0,49101,1068,435,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,8372,4495,Kilo Code,
gen-1761568015-vHUvYf7pnDl1EQY7rnhJ,2025-10-27 12:26:54.998,0.009831,,-0.000022,0,0,45115,1661,497,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11002,5480,Kilo Code,
gen-1761567919-GAFaKoY1fdHVmGLzkNVT,2025-10-27 12:25:19.447,0.009024,,-0.000022,0,0,41056,1670,459,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12891,5018,Kilo Code,
gen-1761567749-88IHQA4NZmeABYqNLkJP,2025-10-27 12:22:29.377,0.008262,,-0.000022,0,0,36972,1780,584,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13766,5011,Kilo Code,
gen-1761567622-VJflIM8srnwFLmcmCfLq,2025-10-27 12:20:22.354,0.010059,,-0.000022,0,0,47998,965,356,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7398,4349,Kilo Code,
gen-1761567617-kkgK0Ev044Zb00bMAoVQ,2025-10-27 12:20:17.422,0.002671,,-0.006681,0,0,46000,305,289,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3353,3312,Kilo Code,
gen-1761567610-v9X5Z2PqDX4qfz4jS0im,2025-10-27 12:20:10.185,0.003246,,-0.006043,0,0,44547,760,549,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5624,5034,Kilo Code,
gen-1761567605-hCggdx664tIkvNA25nqe,2025-10-27 12:20:05.056,0.002809,,-0.005443,0,0,40293,389,324,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3511,3326,Kilo Code,
gen-1761567587-wYKiNOi0fuoDx2ndaDlE,2025-10-27 12:19:47.365,0.008786,,-0.000022,0,0,36294,3100,546,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13532,4760,Kilo Code,
gen-1761567581-yXbK3W5uA9r1aDZTKS6u,2025-10-27 12:19:41.567,0.002414,,-0.004568,0,0,33784,452,307,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3477,2866,Kilo Code,
gen-1761567574-uCiAEDaTgpc76j3q3D9M,2025-10-27 12:19:34.750,0.002634,,-0.004093,0,0,30463,1271,801,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6727,4844,Kilo Code,
gen-1761567568-XZLQwpJcKTT5OkjrV8JI,2025-10-27 12:19:28.451,0.007147,,-0.000022,0,0,27293,3422,850,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12052,5086,Kilo Code,
gen-1761567562-yCPw69L0GEEskyAEvwTB,2025-10-27 12:19:22.556,0.003023,,-0.001596,0,0,21285,726,661,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4328,4223,Kilo Code,
gen-1761567549-EzpgHqsAVAfHHCtTkTsO,2025-10-27 12:19:09.108,0.002892,,-0.001596,0,0,18078,1748,1537,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11939,10677,Kilo Code,
gen-1761567511-jFpjpaE1Yz1tLGGxYR9A,2025-10-27 12:18:31.326,0.003232,,-0.007649,0,0,53090,527,264,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4150,2746,Kilo Code,
gen-1761567482-zNQc08mQ1sCchw4HZquE,2025-10-27 12:18:02.909,0.003254,,-0.00724,0,0,51001,588,358,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4722,3516,Kilo Code,
gen-1761567473-qbcQmqRXH6BNAphp4Be4,2025-10-27 12:17:53.015,0.003684,,-0.006726,0,0,48272,1514,321,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10025,3445,Kilo Code,
gen-1761567454-L3x6u8xzvMPvMEQ7fnqd,2025-10-27 12:17:34.704,0.010168,,-0.000022,0,0,44848,2443,466,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,18698,5716,Kilo Code,
gen-1761567446-m2q91zrXbdcEEfs80bA8,2025-10-27 12:17:26.129,0.003525,,-0.00537,0,0,42269,883,744,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6422,5473,Kilo Code,
gen-1761567380-yGMhTDUkJPHpi7emydwT,2025-10-27 12:16:19.832,0.007781,,-0.000022,0,0,35805,1286,484,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9314,4649,Kilo Code,
gen-1761567372-MSEDh9bkB2nVbHEMymtL,2025-10-27 12:16:12.057,0.003394,,-0.000022,0,0,15119,785,677,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5873,5586,Kilo Code,
gen-1761567328-RFTVrqifg3Aywdj6GsMN,2025-10-27 12:15:28.451,0.006687,,-0.016399,0,0,111159,1711,624,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,11996,6610,Kilo Code,
gen-1761567312-mj8EJH766ElO0AvkS2yL,2025-10-27 12:15:12.106,0.022125,,-0.000069,0,0,109335,657,417,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12548,11657,Kilo Code,
gen-1761567299-7e8RUR8Zh9UsbcNzz5xj,2025-10-27 12:14:59.782,0.021515,,-0.000022,0,0,106533,462,305,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9552,8860,Kilo Code,
gen-1761565597-Nc4uaC6QY8BEiCJjGAMN,2025-10-27 11:46:37.403,0.006397,,-0.01515,0,0,102882,1944,719,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12169,6190,Kilo Code,
gen-1761565584-cpIfraCbVvugLM0qX2Rd,2025-10-27 11:46:24.411,0.020494,,-0.000022,0,0,101009,631,392,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9247,8567,Kilo Code,
gen-1761565575-CYfEcqVXIrwJqaQslCs8,2025-10-27 11:46:15.029,0.007248,,-0.0129,0,0,99160,633,418,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5973,5234,Kilo Code,
gen-1761565567-g0sIcM0lVgkiZVyRP5um,2025-10-27 11:46:07.825,0.005631,,-0.013913,0,0,96314,565,410,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4694,3836,Kilo Code,
gen-1761565562-8GfWnyjekCqkW2LR35UZ,2025-10-27 11:46:02.378,0.005459,,-0.013394,0,0,92763,602,363,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4437,3825,Kilo Code,
gen-1761565554-qQd3bO1KyYMa2JpMnlFO,2025-10-27 11:45:54.307,0.009438,,-0.008608,0,0,89300,373,333,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5780,5624,Kilo Code,
gen-1761565318-2VhiVuWaf75wJGTzWc44,2025-10-27 11:41:58.555,0.005183,,-0.01264,0,0,86007,1246,467,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7812,4243,Kilo Code,
gen-1761565311-mBHwMAThyjd5bi7p4IRn,2025-10-27 11:41:51.353,0.004719,,-0.012368,0,0,84275,467,369,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3604,3353,Kilo Code,
gen-1761565300-jDLxvodD586lhO4D1zQW,2025-10-27 11:41:40.204,0.016727,,-0.000022,0,0,82464,515,338,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7418,6965,Kilo Code,
gen-1761565291-B4NpNETNT4XKfEwHilyy,2025-10-27 11:41:31.490,0.004637,,-0.011809,0,0,80728,602,450,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5060,4589,Kilo Code,
gen-1761565277-5HoJ3x7pTJrRcW0tSmmw,2025-10-27 11:41:17.830,0.016174,,-0.000022,0,0,78732,900,488,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,9440,8478,Kilo Code,
gen-1761565183-xZm8218HTFVhR4u5RrBQ,2025-10-27 11:39:43.940,0.004061,,-0.009972,0,0,69098,429,225,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3530,2660,Kilo Code,
gen-1761565177-4TVNXiGFUYesgtXCuH2c,2025-10-27 11:39:37.164,0.004465,,-0.009366,0,0,66487,1068,327,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6480,3318,Kilo Code,
gen-1761565161-AuAPXuyIap0Nh17otXwS,2025-10-27 11:39:21.776,0.013595,,-0.000022,0,0,62446,2257,335,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,13724,5195,Kilo Code,
gen-1761565152-JHdVwocOK7UfY3Qq7DSc,2025-10-27 11:39:12.433,0.012883,,-0.000023,0,0,59958,1830,406,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,12656,5428,Kilo Code,
gen-1761565143-uWukfn7Hg91CTt2LUoq0,2025-10-27 11:39:03.721,0.006324,,-0.00555,0,0,57392,793,675,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6248,5835,Kilo Code,
gen-1761565137-2LtUn0F2ktgTkjRSNjPd,2025-10-27 11:38:57.764,0.007705,,-0.000022,0,0,37009,651,562,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4275,4093,Kilo Code,
gen-1761564956-WUH2nLL2QDb0RkZ1FJWR,2025-10-27 11:35:56.915,0.000725,,-0.000028,0,0,509,1304,1179,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,17530,17166,Kilo Code,
gen-1761564942-hvJ4WrekB7b5Ww7mfwWP,2025-10-27 11:35:42.313,0.001107,,-0.000028,0,0,509,2068,1939,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,14263,14019,Kilo Code,
gen-1761564915-HBZFhEmCBGkueZkJkY67,2025-10-27 11:35:15.988,0.00061,,-0.000022,0,0,616,1020,819,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,4048,3712,Kilo Code,
gen-1761564914-LYhmbYOvyM9XON2UZIBE,2025-10-27 11:35:14.322,0.000849,,-0.000028,0,0,510,1551,1426,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6678,6506,Kilo Code,
gen-1761564911-w02nCoNP5EIzMWWraOhC,2025-10-27 11:35:11.271,0.000428,,-0.000021,0,0,552,679,517,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,6242,5067,Kilo Code,
gen-1761564909-mn8sx73rPSXrBMT0ChO6,2025-10-27 11:35:09.682,0.000732,,-0.000022,0,0,607,1268,1082,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,5938,5486,Kilo Code,
gen-1761564907-1aKN0OgQ84DZ4WhdyLdr,2025-10-27 11:35:07.848,0.000347,,-0.000023,0,0,509,538,383,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,3248,2874,Kilo Code,
gen-1761564906-JhGFxCx8kVJSV6gPXI3O,2025-10-27 11:35:06.483,0.000714,,-0.000028,0,0,497,1287,1158,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,7467,7244,Kilo Code,
gen-1761564884-80yLr2MtKs8oFQUoZdL5,2025-10-27 11:34:44.638,0.005936,,-0.01188,0,0,84584,1801,303,x-ai/grok-4-fast,xAI,standard,false,true,,completed,stop,10966,3788,Kilo Code,
